H. Con. Res. 35 (Received in Senate) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate a King Kamehameha Day Lei Draping Ceremony.,https://www.govinfo.gov/content/pkg/BILLS-118hconres35rds/pdf/BILLS-118hconres35rds.pdf
H. Con. Res. 35 (Enrolled Bill) - Authorizing the use of Emancipation Hall in the Capitol Visitor Center for an event to celebrate a King Kamehameha Day Lei Draping Ceremony.,https://www.govinfo.gov/content/pkg/BILLS-118hconres35enr/pdf/BILLS-118hconres35enr.pdf
H. Con. Res. 36 (Introduced in House) - Calling for the end of impunity of unpunished Serbian sexual war crimes during the 1999 Kosovo war in the case of United States citizen and sexual war crime survivor Vasfije Krasniqi Goodman and other survivors of sexual and gender-based violence.,https://www.govinfo.gov/content/pkg/BILLS-118hconres36ih/pdf/BILLS-118hconres36ih.pdf
"H. Con. Res. 37 (Introduced in House) - Expressing the sense of Congress that there is a climate emergency which demands a massive-scale mobilization to halt, reverse, and address its consequences and causes.",https://www.govinfo.gov/content/pkg/BILLS-118hconres37ih/pdf/BILLS-118hconres37ih.pdf
"H. Con. Res. 38 (Introduced in House) - Expressing the sense of Congress regarding the execution-style murders of United States citizens Ylli, Agron, and Mehmet Bytyqi in the Republic of Serbia in July 1999.",https://www.govinfo.gov/content/pkg/BILLS-118hconres38ih/pdf/BILLS-118hconres38ih.pdf
"H. Con. Res. 39 (Introduced in House) - Expressing the sense of Congress to support the case of Beatriz, a young woman from a rural area of El Salvador, living in extreme poverty and with lupus, who fought for her life against the state to allow her to terminate a pregnancy that put her at risk, which exposed the serious consequences of the absolute criminalization of abortion in El Salvador, and urging the Salvadoran state to assume its international obligations in the field of human rights.",https://www.govinfo.gov/content/pkg/BILLS-118hconres39ih/pdf/BILLS-118hconres39ih.pdf
H. Con. Res. 40 (Introduced in House) - Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies.,https://www.govinfo.gov/content/pkg/BILLS-118hconres40ih/pdf/BILLS-118hconres40ih.pdf
H. Con. Res. 40 (Reported in House) - Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies.,https://www.govinfo.gov/content/pkg/BILLS-118hconres40rh/pdf/BILLS-118hconres40rh.pdf
H. Con. Res. 40 (Engrossed in House) - Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies.,https://www.govinfo.gov/content/pkg/BILLS-118hconres40eh/pdf/BILLS-118hconres40eh.pdf
H. Con. Res. 40 (Referred in Senate) - Expressing support for local law enforcement officers and condemning efforts to defund or dismantle local law enforcement agencies.,https://www.govinfo.gov/content/pkg/BILLS-118hconres40rfs/pdf/BILLS-118hconres40rfs.pdf
H. Con. Res. 41 (Introduced in House) - Expressing support for the work of open water lifeguards as first responders and emergency response providers.,https://www.govinfo.gov/content/pkg/BILLS-118hconres41ih/pdf/BILLS-118hconres41ih.pdf
"H. Con. Res. 42 (Introduced in House) - Honoring Mary Eliza Mahoney, America’s first professionally trained Black nurse.",https://www.govinfo.gov/content/pkg/BILLS-118hconres42ih/pdf/BILLS-118hconres42ih.pdf
H. Con. Res. 43 (Introduced in House) - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby.,https://www.govinfo.gov/content/pkg/BILLS-118hconres43ih/pdf/BILLS-118hconres43ih.pdf
H. Con. Res. 43 (Reported in House) - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby.,https://www.govinfo.gov/content/pkg/BILLS-118hconres43rh/pdf/BILLS-118hconres43rh.pdf
H. Con. Res. 43 (Engrossed in House) - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby.,https://www.govinfo.gov/content/pkg/BILLS-118hconres43eh/pdf/BILLS-118hconres43eh.pdf
H. Con. Res. 43 (Received in Senate) - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby.,https://www.govinfo.gov/content/pkg/BILLS-118hconres43rds/pdf/BILLS-118hconres43rds.pdf
H. Con. Res. 43 (Enrolled Bill) - Authorizing the use of the Capitol Grounds for the Greater Washington Soap Box Derby.,https://www.govinfo.gov/content/pkg/BILLS-118hconres43enr/pdf/BILLS-118hconres43enr.pdf
"H. Con. Res. 44 (Introduced in House) - Urging the establishment of a United States Commission on Truth, Racial Healing, and Transformation.",https://www.govinfo.gov/content/pkg/BILLS-118hconres44ih/pdf/BILLS-118hconres44ih.pdf
H. Con. Res. 45 (Introduced in House) - The Hands Off Our Election Resolution of 2023,https://www.govinfo.gov/content/pkg/BILLS-118hconres45ih/pdf/BILLS-118hconres45ih.pdf
H. Con. Res. 46 (Introduced in House) - Fiscal State of the Nation Resolution,https://www.govinfo.gov/content/pkg/BILLS-118hconres46ih/pdf/BILLS-118hconres46ih.pdf
H. Con. Res. 47 (Introduced in House) - Expressing the need for the Senate to provide advice and consent to ratification of the United Nations Convention on Biological Diversity.,https://www.govinfo.gov/content/pkg/BILLS-118hconres47ih/pdf/BILLS-118hconres47ih.pdf
H. Con. Res. 48 (Introduced in House) - Condemning the Chinese Communist Party for the Wuhan Lab leak causing the deadly COVID–19 pandemic.,https://www.govinfo.gov/content/pkg/BILLS-118hconres48ih/pdf/BILLS-118hconres48ih.pdf
H. Con. Res. 49 (Introduced in House) - Congressional Evidence-Based Policymaking Resolution,https://www.govinfo.gov/content/pkg/BILLS-118hconres49ih/pdf/BILLS-118hconres49ih.pdf
